,price,Overall.Qual,Garage.Area,Total.Bsmt.SF,X1st.Flr.SF,Full.Bath,AgeofHouse,Mas.Vnr.Area,TotRms.AbvGrd,Fireplaces,Wood.Deck.SF,Open.Porch.SF
1220,52000,3,0.0,270.0,729,1,5,0.0,5,0,0,0
1221,118000,5,205.0,991.0,1077,1,58,0.0,5,2,0,4
1222,87000,4,231.0,348.0,453,1,58,0.0,5,0,0,0
1223,141500,5,450.0,1296.0,1496,2,48,203.0,6,0,0,22
1224,119000,6,288.0,1032.0,1032,1,58,0.0,6,0,0,0
1225,141500,5,264.0,572.0,1337,1,2,0.0,7,1,0,192
1226,165500,6,377.0,992.0,1661,1,12,0.0,8,1,0,28
1227,112900,5,312.0,1036.0,1036,1,55,88.0,5,0,120,24
1228,201800,7,492.0,864.0,902,1,20,288.0,8,2,60,84
1229,163000,6,504.0,1362.0,1362,1,47,491.0,6,1,0,20
1230,139950,5,456.0,1144.0,1144,1,47,136.0,6,0,0,0
1231,174000,6,462.0,1319.0,1537,1,3,237.0,7,1,0,36
1232,165000,6,296.0,1099.0,1431,1,46,305.0,6,1,64,110
1233,227000,6,480.0,1104.0,1104,2,9,410.0,9,1,0,230
1234,135000,5,260.0,1098.0,1098,1,53,151.0,6,0,0,0
1235,124000,5,336.0,1144.0,1144,1,45,0.0,6,0,0,88
1236,140000,5,506.0,931.0,1283,1,28,0.0,6,0,0,0
1237,136500,5,292.0,1176.0,1176,1,51,143.0,6,2,0,88
1238,185000,5,480.0,1248.0,1440,2,10,0.0,7,0,150,0
1239,163000,6,433.0,1261.0,1261,1,50,0.0,6,1,0,0
1240,166800,6,441.0,1395.0,1570,1,50,187.0,5,1,490,0
1241,139000,6,297.0,1196.0,1196,1,52,74.0,6,1,0,44
1242,166000,6,458.0,1392.0,1392,1,51,387.0,6,2,0,0
1243,136000,6,288.0,1080.0,1080,1,50,135.0,5,0,0,0
1244,133000,5,384.0,1104.0,1104,1,50,0.0,5,0,0,0
1245,116000,5,240.0,720.0,882,1,56,52.0,4,0,0,0
1246,137500,5,636.0,1152.0,1152,1,55,84.0,6,0,0,0
1247,130000,5,400.0,984.0,950,1,55,0.0,5,0,0,32
1248,180000,6,540.0,998.0,1790,2,51,360.0,6,2,0,40
1249,139000,5,840.0,952.0,952,1,57,0.0,4,0,0,0
1250,110000,5,240.0,773.0,773,1,55,0.0,4,0,0,0
1251,100000,5,301.0,0.0,1764,2,26,0.0,7,1,0,72
1252,118500,5,336.0,832.0,832,1,58,0.0,6,0,158,0
1253,146000,5,484.0,1824.0,1824,2,51,0.0,9,0,0,0
1254,89900,4,390.0,0.0,869,1,58,0.0,3,0,0,0
1255,114000,5,288.0,747.0,747,1,58,0.0,5,0,84,0
1256,140000,5,288.0,913.0,1048,1,58,0.0,6,1,0,0
1257,86900,4,308.0,672.0,672,1,3,0.0,4,0,88,108
1258,139000,5,1488.0,892.0,1254,1,58,0.0,7,1,0,0
1259,106250,4,0.0,0.0,694,2,8,0.0,7,0,220,114
1260,171000,6,490.0,858.0,858,1,46,318.0,8,1,0,84
1261,139000,5,372.0,912.0,1044,1,40,0.0,5,1,200,48
1262,186000,7,495.0,1312.0,1312,1,7,125.0,6,1,0,304
1263,157000,6,352.0,1253.0,1253,1,48,212.0,5,1,0,213
1264,148000,6,401.0,1081.0,1081,1,15,276.0,5,0,36,82
1265,242000,7,505.0,585.0,2069,2,1,0.0,9,1,0,0
1266,116000,5,414.0,105.0,910,1,12,0.0,5,0,196,0
1267,94000,5,576.0,876.0,876,1,57,0.0,5,1,0,0
1268,98300,5,420.0,0.0,1048,1,58,0.0,7,0,0,27
1269,127000,5,404.0,1075.0,1507,2,48,0.0,7,0,0,0
1270,159000,5,311.0,1256.0,1256,1,49,0.0,6,0,0,240
1271,125900,5,299.0,1027.0,1027,1,46,0.0,6,0,0,0
1272,155000,5,308.0,1269.0,1269,1,48,0.0,6,1,0,0
1273,138000,6,576.0,768.0,819,2,58,0.0,5,0,108,0
1274,112500,6,280.0,936.0,984,1,54,0.0,4,0,0,0
1275,105500,6,528.0,832.0,832,1,54,0.0,4,0,0,0
1276,127500,6,240.0,854.0,854,1,54,0.0,6,0,0,0
1277,130000,5,0.0,1800.0,1800,2,47,0.0,10,0,0,0
1278,150000,5,480.0,768.0,1024,1,41,0.0,6,0,0,0
1279,109500,5,350.0,825.0,825,1,54,0.0,4,0,0,0
1280,140000,6,483.0,780.0,983,1,45,415.0,8,1,0,50
1281,167900,6,442.0,780.0,798,1,44,360.0,7,0,328,128
1282,136870,5,264.0,1117.0,1117,1,45,0.0,6,0,0,0
1283,143000,6,308.0,192.0,1133,1,0,0.0,7,0,0,175
1284,73000,5,504.0,680.0,764,1,4,0.0,4,0,0,0
1285,157500,5,686.0,650.0,958,2,6,0.0,8,1,70,78
1286,122600,5,400.0,780.0,948,1,3,0.0,6,0,0,0
1287,111000,5,330.0,680.0,680,1,5,0.0,6,0,192,50
1288,256000,6,520.0,1510.0,1584,2,58,0.0,8,2,0,547
1289,64000,5,256.0,672.0,672,1,58,0.0,4,0,0,0
1290,139500,6,308.0,728.0,728,1,3,0.0,7,0,0,0
1291,118000,4,0.0,828.0,828,2,12,0.0,9,0,0,172
1292,200000,7,484.0,1362.0,1362,2,5,0.0,6,0,280,238
1293,119164,4,440.0,801.0,1095,2,23,0.0,8,0,187,0
1294,122250,5,225.0,936.0,960,1,58,0.0,6,1,0,0
1295,120000,7,0.0,931.0,1027,1,2,0.0,5,1,0,28
1296,155000,6,828.0,884.0,884,2,58,0.0,8,2,0,0
1297,78000,5,200.0,481.0,899,1,58,0.0,5,0,0,0
1298,95000,5,0.0,684.0,684,1,12,0.0,5,0,0,165
1299,115000,5,250.0,789.0,789,1,58,0.0,5,0,0,0
1300,147000,5,528.0,924.0,1122,1,3,0.0,6,0,0,36
1301,140000,5,869.0,904.0,904,1,58,0.0,5,1,0,20
1302,46500,2,297.0,407.0,407,1,58,0.0,3,0,76,0
1303,112500,5,288.0,928.0,928,1,51,0.0,5,0,0,0
1304,107900,4,281.0,901.0,901,1,8,0.0,4,0,0,0
1305,65000,3,0.0,448.0,1588,2,16,0.0,6,0,0,0
1306,295000,7,870.0,1470.0,1675,3,6,0.0,10,1,302,0
1307,139500,5,420.0,797.0,830,2,2,0.0,10,0,192,0
1308,153900,5,720.0,876.0,876,1,58,0.0,7,1,418,0
1309,132000,7,288.0,624.0,730,1,43,0.0,7,0,0,192
1310,98000,5,513.0,624.0,624,1,58,0.0,7,0,0,0
1311,114000,5,308.0,346.0,709,1,5,0.0,5,0,0,0
1312,130000,5,393.0,973.0,1377,2,48,0.0,10,0,0,0
1313,129500,6,396.0,735.0,1134,1,58,0.0,8,1,0,0
1314,129400,5,0.0,572.0,884,1,3,0.0,7,0,240,77
1315,161000,7,360.0,689.0,689,2,3,0.0,7,1,0,0
1316,163000,6,672.0,482.0,1221,2,8,0.0,7,1,0,25
1317,128000,6,0.0,742.0,742,2,7,0.0,9,1,0,291
1318,122000,8,0.0,684.0,938,2,21,0.0,8,0,0,54
1319,116900,7,288.0,572.0,572,1,58,0.0,5,1,0,0
1320,325000,10,880.0,1237.0,1521,3,8,0.0,9,1,105,502
1321,55000,2,400.0,723.0,723,1,58,0.0,5,0,0,24
1322,184000,7,342.0,1313.0,1313,2,9,0.0,10,1,0,299
1323,110000,5,308.0,984.0,984,1,49,164.0,5,0,0,0
1324,131500,5,352.0,1050.0,1050,2,54,335.0,7,0,0,0
1325,97000,5,308.0,0.0,882,1,52,0.0,4,0,0,45
1326,115500,4,308.0,869.0,1093,1,2,0.0,5,0,0,0
1327,138000,5,288.0,1008.0,1143,1,25,0.0,5,1,265,0
1328,108000,7,252.0,672.0,1195,1,58,0.0,8,0,210,0
1329,79500,5,308.0,742.0,779,1,48,0.0,4,0,0,0
1330,153000,5,240.0,1024.0,1144,2,58,0.0,6,1,0,30
1331,109500,5,0.0,784.0,784,1,58,0.0,5,0,0,0
1332,124000,5,240.0,672.0,832,1,2,0.0,6,0,0,0
1333,106900,6,200.0,554.0,736,1,8,0.0,6,0,38,112
1334,164900,6,240.0,981.0,1014,1,19,0.0,6,1,0,11
1335,119000,5,370.0,949.0,949,1,5,0.0,5,1,0,0
1336,120000,6,208.0,862.0,950,1,58,0.0,5,1,0,0
1337,157000,6,672.0,825.0,825,2,8,0.0,5,0,272,0
1338,105000,6,240.0,739.0,874,2,58,0.0,7,1,0,0
1339,113000,6,160.0,992.0,1013,1,58,0.0,6,0,0,0
1340,115000,5,355.0,565.0,565,1,11,0.0,6,1,0,0
1342,123000,4,336.0,704.0,624,1,58,0.0,6,0,0,365
1343,81300,5,164.0,0.0,808,1,13,0.0,6,0,0,48
1344,162900,5,360.0,1078.0,1128,2,16,0.0,8,1,0,0
1345,150000,7,400.0,989.0,1245,2,58,0.0,7,1,0,20
1346,123500,5,576.0,1100.0,1226,2,58,0.0,7,0,0,139
1347,129900,7,468.0,952.0,1022,2,58,0.0,8,2,90,0
1348,128000,6,502.0,611.0,751,2,9,0.0,6,0,0,0
1349,68500,4,240.0,520.0,520,1,58,0.0,4,0,49,0
1350,127000,5,240.0,672.0,1072,1,7,0.0,6,0,0,0
1351,207000,6,370.0,833.0,1053,1,8,0.0,8,1,0,0
1352,184000,7,240.0,1026.0,1133,2,58,0.0,8,0,0,100
1353,162500,6,672.0,810.0,1170,2,4,0.0,8,0,0,195
1354,145000,5,240.0,883.0,988,1,26,0.0,8,0,0,0
1355,130000,6,275.0,816.0,838,1,8,0.0,5,0,0,0
1356,160000,6,360.0,1242.0,1242,2,25,0.0,8,0,64,0
1357,161000,8,228.0,588.0,833,1,12,0.0,7,1,192,63
1358,127500,6,228.0,796.0,825,1,58,0.0,7,0,0,182
1359,93850,6,440.0,768.0,768,1,58,0.0,4,0,0,0
1360,136000,6,308.0,768.0,768,1,56,0.0,7,0,0,216
1361,141000,6,400.0,1272.0,1272,2,50,0.0,9,1,0,34
1362,120000,5,400.0,880.0,880,2,30,0.0,6,0,0,0
1363,127500,6,320.0,1040.0,1040,1,16,0.0,5,0,0,132
1364,127000,6,384.0,768.0,788,2,58,0.0,6,1,0,0
1365,89500,6,0.0,319.0,1035,1,58,0.0,6,0,0,144
1366,125000,5,720.0,825.0,825,1,13,0.0,4,0,140,50
1367,79900,6,0.0,901.0,1088,1,10,0.0,7,0,0,98
1368,85000,5,576.0,451.0,759,1,17,0.0,5,0,40,0
1369,82375,3,0.0,536.0,808,2,58,0.0,8,0,42,0
1370,135000,6,216.0,756.0,756,1,13,0.0,7,0,57,0
1371,124000,5,240.0,1046.0,1054,1,15,0.0,6,0,0,60
1372,134000,5,322.0,952.0,1211,1,40,0.0,5,1,0,63
1373,135000,5,312.0,720.0,720,2,58,0.0,7,1,0,0
1374,134432,4,680.0,0.0,1120,2,49,0.0,7,1,0,59
1375,127500,5,0.0,644.0,808,2,9,0.0,6,0,140,0
1376,148000,5,440.0,981.0,1075,1,45,0.0,6,0,64,0
1377,129500,5,384.0,1040.0,1040,1,43,0.0,5,0,0,0
1378,157500,6,484.0,1008.0,1096,1,30,39.0,6,1,168,0
1379,109900,5,408.0,876.0,904,1,42,41.0,6,0,0,0
1380,145000,5,294.0,992.0,992,1,3,0.0,6,0,204,0
1381,130000,5,450.0,894.0,894,1,5,0.0,5,0,0,0
1382,153000,6,504.0,450.0,1034,1,30,40.0,6,1,311,0
1383,120000,5,270.0,1073.0,1073,1,41,340.0,6,0,0,90
1384,152000,5,506.0,1060.0,1126,1,24,0.0,5,0,178,0
1385,108959,4,400.0,1198.0,1258,0,39,0.0,6,0,120,0
1386,95541,5,400.0,1300.0,1140,1,58,0.0,6,0,0,0
1387,80000,5,0.0,1006.0,1006,1,49,0.0,5,0,0,24
1388,149350,5,271.0,1228.0,1228,1,2,0.0,6,0,0,65
1389,144900,5,300.0,960.0,960,1,5,0.0,6,0,168,0
1390,185000,6,621.0,988.0,1188,1,52,0.0,4,1,102,89
1391,165000,5,354.0,1383.0,1383,1,54,0.0,6,1,511,116
1392,235000,6,564.0,1602.0,1252,1,33,0.0,4,1,409,0
1393,140000,5,300.0,533.0,1021,1,21,0.0,6,0,280,34
1394,108000,5,240.0,672.0,672,1,11,0.0,4,0,168,0
1395,145000,5,626.0,988.0,1721,2,48,275.0,7,2,50,84
1396,152400,5,627.0,576.0,864,1,35,0.0,6,0,0,0
1397,144000,5,912.0,864.0,904,1,38,0.0,5,0,143,0
1398,173000,6,431.0,1291.0,1291,1,11,0.0,6,1,307,0
1399,192000,7,505.0,1160.0,1156,2,31,299.0,8,1,288,117
1400,245000,7,478.0,1524.0,1524,2,29,0.0,7,2,140,0
1401,241500,7,439.0,1385.0,1363,1,3,0.0,5,2,81,0
1402,256000,4,529.0,1364.0,1663,1,14,0.0,6,2,224,137
1403,177000,6,312.0,1019.0,1357,1,2,84.0,5,1,0,0
1404,125600,7,249.0,570.0,617,1,58,0.0,5,1,135,0
1405,155000,6,495.0,1094.0,1094,1,55,216.0,5,2,0,0
1406,240000,6,360.0,907.0,1307,3,11,0.0,10,1,486,40
1407,260000,5,0.0,1580.0,1518,1,1,0.0,5,2,0,39
1408,185000,6,396.0,1163.0,1163,2,58,0.0,8,1,72,36
1409,235000,6,540.0,1127.0,1236,2,22,0.0,7,2,0,0
1410,159900,5,322.0,1509.0,1509,1,52,0.0,6,1,158,0
1411,99600,5,0.0,864.0,864,1,33,0.0,4,0,0,0
1412,134500,6,280.0,621.0,621,1,7,216.0,7,0,0,236
1413,119000,5,384.0,861.0,961,1,58,0.0,7,0,0,130
1414,107500,5,0.0,1117.0,820,1,17,0.0,5,0,85,0
1415,125000,5,240.0,1164.0,1164,1,58,0.0,5,0,0,48
1416,79000,6,0.0,572.0,572,1,58,0.0,5,0,0,8
1417,95000,5,200.0,616.0,616,1,58,0.0,5,0,48,0
1418,262280,7,514.0,1475.0,1532,2,18,99.0,10,1,192,121
1419,260000,6,614.0,1077.0,1093,2,6,190.0,9,1,48,32
1420,226500,7,534.0,1602.0,1626,2,14,251.0,7,1,424,40
1421,225000,7,453.0,812.0,1101,2,14,0.0,9,1,168,98
1422,229000,7,472.0,672.0,1302,2,12,0.0,8,1,100,33
1423,177439,7,484.0,628.0,628,2,1,0.0,6,1,100,24
1424,248500,8,864.0,1615.0,1615,2,1,156.0,7,1,168,30
1425,475000,9,1348.0,2271.0,2276,2,0,554.0,7,2,0,0
1426,395039,9,874.0,1751.0,1766,2,0,402.0,8,2,216,36
1427,228000,7,678.0,1080.0,1080,2,15,0.0,9,1,196,187
1428,225000,8,811.0,1401.0,1511,2,13,302.0,6,1,168,42
1429,195000,6,438.0,1182.0,1643,2,42,0.0,6,1,339,0
1430,200000,6,603.0,616.0,616,2,11,0.0,8,0,403,114
1431,155000,5,528.0,990.0,990,1,14,0.0,5,0,168,0
1432,144000,5,352.0,1099.0,1099,1,2,0.0,6,0,278,0
1433,145000,5,672.0,990.0,990,1,13,0.0,5,0,0,0
1434,226001,7,558.0,1418.0,1418,2,10,150.0,5,1,208,110
1435,215700,6,600.0,864.0,872,2,11,128.0,6,0,0,96
1436,207500,7,532.0,782.0,782,2,8,120.0,6,0,0,70
1437,193000,7,588.0,873.0,882,2,9,158.0,7,0,0,88
1438,188000,7,527.0,880.0,880,2,9,0.0,8,0,120,155
1439,191000,7,577.0,1468.0,1479,2,8,125.0,6,0,120,25
1440,221000,7,530.0,1494.0,1494,2,6,99.0,6,1,192,36
1441,231500,7,564.0,963.0,963,2,7,172.0,7,1,0,96
1442,235000,7,626.0,928.0,928,2,7,0.0,6,0,192,36
1443,223500,7,608.0,920.0,920,2,6,162.0,6,1,0,42
1444,130250,5,308.0,938.0,938,1,28,0.0,5,0,145,0
1445,149900,5,328.0,985.0,985,2,31,220.0,6,0,210,0
1446,158000,5,528.0,864.0,1174,1,30,180.0,5,0,211,0
1447,147000,6,576.0,940.0,1026,1,30,0.0,5,0,0,0
1448,143195,5,576.0,1076.0,1076,1,33,176.0,5,1,0,0
1449,163000,5,440.0,864.0,1558,2,7,0.0,5,0,140,0
1450,110000,5,280.0,924.0,924,1,33,0.0,5,0,0,0
1451,127000,5,352.0,864.0,864,1,36,0.0,5,0,0,0
1452,124900,5,352.0,780.0,780,1,36,0.0,4,0,196,0
1453,230000,8,534.0,1777.0,1795,2,6,281.0,7,1,171,159
1455,235000,7,839.0,992.0,992,2,8,0.0,7,1,0,184
1456,230500,7,570.0,1257.0,1290,2,7,227.0,8,1,0,84
1457,230000,8,660.0,1004.0,1004,2,8,320.0,7,2,224,106
1458,222500,7,541.0,1153.0,1153,2,9,202.0,8,1,192,84
1459,287000,8,905.0,1055.0,1055,2,6,396.0,7,1,0,45
1460,274000,9,725.0,1357.0,1366,2,6,134.0,7,1,168,116
1461,300000,8,715.0,1778.0,1786,2,5,240.0,6,1,182,35
1462,255900,8,779.0,1128.0,1149,2,6,0.0,9,1,0,0
1463,224900,7,543.0,884.0,884,2,5,252.0,8,0,0,63
1464,240000,7,596.0,1129.0,1129,2,5,0.0,9,1,0,57
1465,183000,7,595.0,798.0,798,2,5,0.0,6,0,0,45
1466,207000,8,560.0,850.0,886,2,8,192.0,7,1,120,29
1467,210000,7,493.0,915.0,933,2,13,0.0,8,1,144,133
1468,136500,6,420.0,848.0,848,1,5,170.0,3,0,140,0
1469,145000,6,420.0,848.0,848,1,4,205.0,3,0,140,0
1470,208900,6,508.0,1478.0,1493,2,10,215.0,7,1,140,39
1471,185000,6,721.0,1838.0,1838,2,10,0.0,8,0,160,67
1472,214000,7,532.0,1536.0,1536,2,5,113.0,7,0,192,74
1473,208500,7,548.0,856.0,856,2,5,196.0,8,0,0,61
1474,186500,7,470.0,1445.0,1445,2,4,50.0,6,0,0,35
1475,210000,7,484.0,1436.0,1436,2,4,266.0,8,0,139,98
1476,185900,7,520.0,770.0,770,2,4,0.0,6,0,0,45
1477,179900,8,484.0,1234.0,1234,2,1,0.0,7,0,0,30
1478,218836,7,814.0,1564.0,1564,2,1,212.0,6,0,0,24
1479,193000,7,610.0,1351.0,1361,2,1,0.0,6,0,0,50
1480,189000,7,410.0,728.0,728,2,3,0.0,7,1,36,18
1481,149300,6,420.0,848.0,848,1,4,147.0,3,1,149,0
1482,141000,6,420.0,848.0,848,1,4,147.0,3,1,149,0
1483,149000,6,420.0,848.0,848,1,4,205.0,3,1,149,0
1484,144500,6,420.0,848.0,848,1,4,169.0,4,1,140,0
1485,85000,5,0.0,796.0,796,1,58,0.0,4,0,328,0
1486,145900,5,0.0,1272.0,1272,2,5,0.0,9,0,0,70
1487,123000,5,264.0,1092.0,1092,1,42,0.0,6,0,259,0
1488,147500,5,276.0,1256.0,1256,1,43,0.0,6,0,736,68
1489,165000,5,504.0,456.0,1033,1,32,222.0,6,0,224,0
1490,135000,6,480.0,1127.0,1127,1,32,84.0,6,1,0,0
1491,108000,5,0.0,996.0,996,1,39,0.0,6,1,144,0
1492,137500,4,588.0,1138.0,1181,2,36,0.0,6,0,0,0
1493,165400,7,397.0,746.0,760,2,4,92.0,7,1,178,128
1494,147000,6,542.0,1029.0,1117,1,31,0.0,6,1,292,0
1495,160500,6,440.0,684.0,684,1,7,0.0,6,1,0,0
1496,176000,4,451.0,1132.0,1132,1,3,0.0,5,0,252,64
1498,160000,10,1418.0,6110.0,4692,2,0,796.0,12,3,214,292
1499,148000,6,525.0,547.0,1072,1,3,80.0,5,0,0,28
1500,82000,4,0.0,0.0,1152,2,53,0.0,6,0,0,0
1501,82000,4,0.0,0.0,1152,2,53,0.0,6,0,0,0
1502,118000,4,0.0,1440.0,1440,2,53,270.0,8,0,0,0
1503,82500,4,0.0,0.0,1152,2,53,58.0,6,0,0,0
1504,91900,4,0.0,784.0,784,1,53,0.0,4,0,112,0
1505,120000,5,0.0,585.0,585,1,1,0.0,5,0,42,0
1506,96000,5,0.0,0.0,929,1,15,0.0,8,0,0,0
1507,99000,4,286.0,911.0,930,1,55,115.0,5,0,134,0
1508,130500,5,240.0,768.0,768,1,13,0.0,6,0,0,0
1509,135000,4,548.0,941.0,997,2,36,0.0,7,0,0,0
1510,135500,5,300.0,816.0,872,1,53,0.0,8,0,121,0
1511,100000,4,312.0,416.0,1204,1,54,0.0,6,0,0,0
1512,108000,4,205.0,949.0,949,1,0,0.0,6,0,0,0
1513,98000,5,0.0,864.0,864,1,58,0.0,5,0,0,0
1514,67000,3,0.0,864.0,864,1,58,0.0,5,0,0,0
1515,135900,5,0.0,780.0,936,2,8,0.0,9,0,0,184
1516,140000,6,400.0,672.0,810,2,58,0.0,7,0,0,0
1517,179500,5,240.0,720.0,1052,2,11,0.0,8,1,262,24
1518,136500,6,576.0,1181.0,1390,2,58,0.0,7,1,342,0
1519,168000,7,312.0,1228.0,1424,2,58,174.0,7,1,0,0
1520,130000,5,0.0,940.0,1024,1,58,0.0,7,0,0,192
1521,189000,5,621.0,612.0,990,3,10,0.0,8,0,183,0
1522,161900,6,480.0,960.0,960,2,58,0.0,10,2,248,0
1523,145000,6,369.0,644.0,672,1,58,0.0,6,1,0,0
1524,191000,6,672.0,588.0,1423,2,14,0.0,11,1,431,0
1525,177000,6,308.0,840.0,840,2,32,0.0,8,0,0,0
1526,147500,6,400.0,676.0,676,1,13,0.0,6,0,424,0
1527,91000,6,160.0,768.0,790,1,58,0.0,4,0,0,141
1528,231000,8,180.0,798.0,798,2,11,0.0,7,1,85,16
1529,115000,6,240.0,1064.0,1166,1,58,0.0,6,0,0,0
1530,138000,6,599.0,784.0,819,1,58,0.0,7,1,0,217
1531,149000,7,270.0,776.0,851,1,8,0.0,6,1,0,0
1532,188700,6,240.0,715.0,849,1,13,0.0,6,1,0,0
1533,198000,5,240.0,942.0,1265,2,13,0.0,7,1,0,40
1534,110000,5,225.0,884.0,932,1,58,0.0,6,0,64,0
1535,104000,6,344.0,1091.0,1091,1,57,88.0,5,1,66,105
1536,257076,8,786.0,608.0,983,1,58,40.0,9,2,0,0
1537,381000,8,1014.0,728.0,1968,3,11,632.0,11,2,314,12
1538,311500,7,431.0,798.0,1137,1,2,312.0,8,2,0,119
1539,263400,7,506.0,832.0,1218,2,8,0.0,8,2,0,96
1540,236500,5,484.0,1898.0,1898,2,52,0.0,7,2,0,51
1541,224000,6,924.0,1296.0,1640,1,2,72.0,7,1,108,0
1542,116500,6,462.0,516.0,516,1,28,0.0,5,1,213,0
1543,151000,6,452.0,716.0,716,2,28,0.0,6,1,161,0
1544,126000,6,195.0,894.0,919,1,10,0.0,5,0,0,0
1545,120000,6,240.0,720.0,760,1,2,0.0,5,0,0,0
1546,55000,4,0.0,796.0,796,1,58,0.0,5,0,0,0
1547,120500,6,432.0,816.0,816,1,1,0.0,5,0,0,0
1548,120500,5,924.0,740.0,778,1,53,0.0,4,1,0,25
1549,119000,5,0.0,780.0,780,1,58,0.0,7,0,0,0
1550,126000,5,288.0,624.0,1092,1,41,0.0,7,1,0,180
1551,99500,5,360.0,520.0,912,1,13,0.0,5,0,0,90
1552,165500,5,356.0,1151.0,1151,2,50,162.0,7,0,0,0
1553,13100,1,487.0,0.0,733,1,56,0.0,4,0,0,0
1554,89000,4,185.0,173.0,825,1,58,0.0,6,0,0,123
1555,40000,4,250.0,649.0,649,1,58,0.0,6,0,0,54
1556,80900,4,195.0,356.0,671,1,8,0.0,5,0,0,0
1557,81000,3,1248.0,894.0,894,1,58,0.0,6,0,0,20
1558,65000,4,216.0,592.0,432,1,58,0.0,5,0,0,30
1559,392500,8,482.0,1600.0,1652,2,0,186.0,5,1,162,53
1560,294464,8,525.0,1596.0,1648,2,0,186.0,5,1,162,53
1561,250000,7,482.0,1594.0,1646,2,3,174.0,5,1,128,53
1562,275000,8,482.0,1594.0,1646,2,3,174.0,5,1,128,53
1563,300000,7,786.0,1840.0,2032,3,11,668.0,7,0,0,46
1564,271000,8,857.0,1568.0,1689,2,6,148.0,7,2,150,59
1565,213000,7,816.0,910.0,910,2,11,0.0,8,1,318,32
1566,171000,6,358.0,1096.0,1118,1,31,0.0,6,1,203,0
1567,171500,6,473.0,1196.0,1279,2,31,0.0,6,2,238,83
1568,100000,5,484.0,0.0,936,2,32,0.0,8,0,0,0
1569,228500,4,432.0,1680.0,1689,2,17,0.0,6,1,428,120
1570,228950,5,529.0,1499.0,1619,2,43,0.0,7,2,670,0
1571,241500,7,512.0,1277.0,1501,2,22,340.0,6,1,240,0
1572,287000,8,665.0,1565.0,2898,2,32,0.0,10,1,0,72
1573,294000,8,788.0,1518.0,1537,2,1,258.0,8,0,0,26
1574,293077,8,800.0,1638.0,1646,2,0,338.0,7,1,192,44
1575,264966,8,612.0,920.0,920,2,1,0.0,6,1,0,192
1576,172500,5,400.0,352.0,712,2,1,0.0,6,0,100,0
1578,218689,7,666.0,796.0,796,2,0,60.0,6,0,0,64
1579,150000,6,438.0,1495.0,1495,2,19,128.0,8,1,252,0
1580,184000,6,616.0,1606.0,1651,2,22,132.0,7,1,192,0
1581,180000,6,578.0,1256.0,1256,2,22,228.0,6,1,282,0
1582,175000,6,600.0,1461.0,1509,2,19,219.0,5,1,224,0
1583,232500,8,467.0,1432.0,1440,2,5,206.0,7,1,185,95
1584,195000,6,435.0,1666.0,1675,2,8,0.0,6,0,165,52
1585,305000,8,749.0,1482.0,1482,2,5,226.0,10,2,168,0
1586,298751,8,520.0,1884.0,1728,2,1,0.0,7,1,0,276
1587,370000,8,892.0,1964.0,1964,2,2,674.0,7,1,0,265
1588,209200,7,784.0,1344.0,1344,2,10,200.0,8,0,0,0
1589,206300,7,784.0,1344.0,1344,2,10,200.0,8,0,0,0
1590,146000,5,0.0,1092.0,1092,1,0,0.0,5,0,0,52
1591,160500,6,392.0,1189.0,1189,2,11,197.0,4,0,0,122
1592,173000,4,850.0,1200.0,1200,1,44,98.0,6,0,0,119
1593,124000,5,499.0,1040.0,1040,1,33,0.0,6,0,0,100
1594,115000,5,336.0,264.0,616,1,32,0.0,4,1,141,24
1595,129500,5,336.0,550.0,925,2,32,0.0,6,1,92,26
1596,105000,4,297.0,526.0,526,1,2,0.0,5,0,120,101
1597,94900,4,297.0,462.0,526,1,35,0.0,4,1,0,101
1598,152500,5,257.0,1113.0,1160,1,40,0.0,6,0,81,0
1599,98000,6,0.0,546.0,546,2,1,0.0,6,0,187,0
1600,81000,4,0.0,630.0,630,1,36,0.0,3,0,88,0
1601,113000,5,520.0,988.0,988,1,54,0.0,4,0,0,0
1602,128500,5,264.0,816.0,816,1,25,0.0,4,0,315,0
1603,119500,5,264.0,876.0,923,1,23,0.0,5,0,362,0
1604,130500,5,264.0,816.0,816,1,0,0.0,5,1,0,0
1605,138000,5,816.0,816.0,816,1,5,0.0,4,0,0,0
1606,134500,5,264.0,845.0,845,1,3,0.0,6,0,0,0
1607,160000,6,423.0,983.0,983,2,23,0.0,7,0,245,0
1608,137500,5,484.0,864.0,889,1,24,0.0,6,0,0,0
1609,172000,5,530.0,784.0,1168,2,39,232.0,7,1,305,189
1610,103000,5,288.0,686.0,1150,2,58,0.0,7,0,0,0
1611,167300,6,525.0,1587.0,1587,2,36,302.0,7,1,0,44
1612,167000,7,526.0,1277.0,1277,1,37,0.0,5,1,0,0
1613,244000,7,516.0,2223.0,2223,2,34,1115.0,8,2,300,0
1614,268000,8,621.0,2217.0,2217,2,37,0.0,8,1,81,207
1615,225000,7,433.0,847.0,847,2,4,0.0,7,1,100,48
1616,168000,6,373.0,806.0,806,2,11,0.0,7,1,0,40
1617,177000,6,388.0,794.0,794,2,10,0.0,6,0,0,75
1618,169000,6,460.0,916.0,916,2,10,0.0,7,1,100,38
1619,161500,6,390.0,384.0,754,2,10,0.0,7,1,0,0
1620,251000,8,499.0,1494.0,1652,2,7,0.0,6,0,96,48
